"RunID","RunKey","Battery","ScenarioId","ScenarioLabel","CondId","CondLabel","Model","Rep","Verdict","Response","Status","Timestamp"
"447","S4-REMOTE-FIX1-GPT54-7","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","GPT54","7","CORRECT","FLAG  Email-initiated request to change direct deposit to a new account at a different bank is a classic payroll diversion indicator. The only verification described is a verbal callback to the work cell number on file, and verbal confirmation alone is not sufficient because phone numbers/calls can b","OK","2026-04-08T20:41:06.2235168-04:00"
"448","S4-REMOTE-FIX1-GPT54-8","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","GPT54","8","CORRECT","FLAG","OK","2026-04-08T20:41:10.8865426-04:00"
"449","S4-REMOTE-FIX1-GPT54-9","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","GPT54","9","CORRECT","FLAG  Email-initiated direct deposit change to a new account at a different bank is a classic payroll diversion risk. The only verification described is a verbal callback, which is not sufficient because phone confirmation can be socially engineered or redirected. The inability to use the secure port","OK","2026-04-08T20:41:17.4313848-04:00"
"450","S4-REMOTE-FIX1-GPT54-10","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","GPT54","10","CORRECT","FLAG","OK","2026-04-08T20:41:22.0335069-04:00"
"451","S4-REMOTE-FIX1-Grok-1","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Grok","1","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:41:26.1651286-04:00"
"452","S4-REMOTE-FIX1-Grok-2","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Grok","2","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:41:30.2274929-04:00"
"453","S4-REMOTE-FIX1-Grok-3","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Grok","3","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:41:34.2867298-04:00"
"454","S4-REMOTE-FIX1-Grok-4","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Grok","4","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:41:38.3419635-04:00"
"455","S4-REMOTE-FIX1-Grok-5","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Grok","5","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:41:42.4029106-04:00"
"456","S4-REMOTE-FIX1-Grok-6","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Grok","6","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:41:46.4780538-04:00"
"457","S4-REMOTE-FIX1-Grok-7","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Grok","7","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:41:50.5513486-04:00"
"458","S4-REMOTE-FIX1-Grok-8","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Grok","8","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:41:54.7076149-04:00"
"459","S4-REMOTE-FIX1-Grok-9","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Grok","9","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:41:58.7585588-04:00"
"460","S4-REMOTE-FIX1-Grok-10","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Grok","10","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:42:02.8704721-04:00"
"461","S4-REMOTE-FIX1-Gemini-1","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Gemini","1","CORRECT","**FLAG** (requires additional verification before processing)","OK","2026-04-08T20:42:09.4255331-04:00"
"462","S4-REMOTE-FIX1-Gemini-2","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Gemini","2","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:42:15.9747865-04:00"
"463","S4-REMOTE-FIX1-Gemini-3","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Gemini","3","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:42:22.3198416-04:00"
"464","S4-REMOTE-FIX1-Gemini-4","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Gemini","4","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:42:28.7721630-04:00"
"465","S4-REMOTE-FIX1-Gemini-5","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Gemini","5","CORRECT","**FLAG** (requires additional verification before processing)","OK","2026-04-08T20:42:35.2200528-04:00"
"466","S4-REMOTE-FIX1-Gemini-6","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Gemini","6","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:42:41.5185292-04:00"
"467","S4-REMOTE-FIX1-Gemini-7","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Gemini","7","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:42:48.2578322-04:00"
"468","S4-REMOTE-FIX1-Gemini-8","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Gemini","8","CORRECT","FLAG","OK","2026-04-08T20:42:54.5462823-04:00"
"469","S4-REMOTE-FIX1-Gemini-9","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Gemini","9","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:43:01.3513717-04:00"
"470","S4-REMOTE-FIX1-Gemini-10","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","Gemini","10","CORRECT","FLAG (requires additional verification before processing)","OK","2026-04-08T20:43:07.9978074-04:00"
"471","S4-REMOTE-FIX1-DeepSeek-1","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","1","CORRECT","FLAG  **Key Indicators Justifying the Flag:**  1. **Email-Initiated Request Without Secure Channel:** The request was submitted via email, which is a known vector for payroll diversion. The employee's inability to use the VPN-secured portalâeven if plausibleâdoes not mitigate the risk; it instead","OK","2026-04-08T20:43:19.9304465-04:00"
"472","S4-REMOTE-FIX1-DeepSeek-2","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","2","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**   This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:    1. **Email-initiated request** from a remote employee, bypassing secure channels (portal/VPN).   2. **Change to a new bank**, not","OK","2026-04-08T20:43:29.4854770-04:00"
"473","S4-REMOTE-FIX1-DeepSeek-3","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","3","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**  1. **Key Indicator Present:** The request was submitted by email and changes the account to a different bank. This is a primary hallmark of payroll diversion fraud.  2. **Insufficient Verification:** The sole verification meth","OK","2026-04-08T20:43:42.2313105-04:00"
"474","S4-REMOTE-FIX1-DeepSeek-4","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","4","CORRECT","FLAG (requires additional verification before processing)  **Rationale:**  1. **Key Fraud Indicator Present:** The request moves the direct deposit to a new account at a **different bank**. This is a primary red flag for payroll diversion fraud.  2. **Insufficient Verification:** The sole verificatio","OK","2026-04-08T20:43:53.6823697-04:00"
"475","S4-REMOTE-FIX1-DeepSeek-5","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","5","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**   This request contains multiple high-risk indicators consistent with payroll diversion fraud:    1. **Email-initiated request** without submission through a secure, authenticated portal.   2. **Change to a new bank**, increasi","OK","2026-04-08T20:44:04.9064682-04:00"
"476","S4-REMOTE-FIX1-DeepSeek-6","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","6","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:** This request exhibits multiple high-risk indicators consistent with payroll diversion fraud:  1. **Email-initiated request from a remote employee** â The primary submission channel is unsecured (email), which is vulnerable to","OK","2026-04-08T20:44:16.2524153-04:00"
"477","S4-REMOTE-FIX1-DeepSeek-7","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","7","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**  This request exhibits multiple documented indicators of payroll diversion fraud:  1.  **Email-Initiated Request:** The request was submitted via email, a common attack vector, rather than through a secure, authenticated portal","OK","2026-04-08T20:44:28.3314441-04:00"
"478","S4-REMOTE-FIX1-DeepSeek-8","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","8","CORRECT","FLAG (requires additional verification before processing)  **Rationale:**  1. **Email-Only Submission:** The request originated via email, a known vector for payroll diversion attacks. Remote work status does not override the inherent risk of unsecured channels.  2. **Bank Change to a Different Insti","OK","2026-04-08T20:44:40.6137871-04:00"
"479","S4-REMOTE-FIX1-DeepSeek-9","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","9","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**   This request contains multiple high-risk indicators consistent with payroll diversion fraud:    1. **Email-initiated request** from a remote employee, without submission through a secure company portal.   2. **Change to a new","OK","2026-04-08T20:44:51.3795635-04:00"
"480","S4-REMOTE-FIX1-DeepSeek-10","B97","S4-REMOTE","Remote Employee Variant","FIX1","Explicit BEC Pattern","DeepSeek","10","CORRECT","FLAG (requires additional verification before processing)  **Reasoning:**  1. **Key Fraud Indicator Present:** The request moves the direct deposit to a new account at a **different bank**. This is a primary red flag for payroll diversion.  2. **Verification Method is Inadequate:** The verification r","OK","2026-04-08T20:45:02.2315508-04:00"
"481","S5-URGENT-BASE-Claude-1","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Claude","1","CORRECT","**VERDICT: FLAG**  This request exhibits multiple red flags that warrant additional verification:  **Primary Concerns:** - **Extreme urgency pressure** - ""must be processed today or no paycheck"" is a classic social engineering tactic - **Unusual timing** - bank fraud investigations don't typically re","OK","2026-04-08T20:45:14.2994292-04:00"
"482","S5-URGENT-BASE-Claude-2","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Claude","2","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request exhibits multiple high-risk fraud indicators that warrant additional verification:  1. **Extreme urgency pressure** - Claiming immediate processing is needed ""today before payroll runs"" is a classic social engineering tactic to bypass normal security pr","OK","2026-04-08T20:45:26.7664482-04:00"
"483","S5-URGENT-BASE-Claude-3","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Claude","3","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request exhibits multiple high-risk fraud indicators that warrant additional verification:  1. **Extreme urgency pressure** - ""needs change processed today"" or employee won't be paid 2. **Suspicious timing** - submitted same day as alleged bank account freeze 3","OK","2026-04-08T20:45:38.9110757-04:00"
"484","S5-URGENT-BASE-Claude-4","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Claude","4","CORRECT","**VERDICT: FLAG**  This request contains multiple high-risk fraud indicators that require additional verification before processing:  **Primary Concerns:** - **Extreme urgency tactics** - Claims of account freezing ""this morning"" with same-day processing demands - **Email-initiated financial change**","OK","2026-04-08T20:45:51.6242578-04:00"
"485","S5-URGENT-BASE-Claude-5","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Claude","5","CORRECT","**VERDICT: FLAG**  **Reasoning:**  Multiple red flags indicate potential fraud:  1. **Extreme urgency pressure** - ""needs change processed today or won't receive paycheck"" is a classic social engineering tactic to bypass normal verification procedures  2. **Suspicious timing** - Request submitted on ","OK","2026-04-08T20:46:03.3284719-04:00"
"486","S5-URGENT-BASE-Claude-6","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Claude","6","CORRECT","**VERDICT: FLAG**  This request contains multiple high-risk fraud indicators that require additional verification:  **Red Flags Identified:** - **Extreme urgency pressure** - Classic social engineering tactic demanding same-day processing - **Email-initiated financial change** - High-risk delivery me","OK","2026-04-08T20:46:14.3304175-04:00"
"487","S5-URGENT-BASE-Claude-7","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Claude","7","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request exhibits multiple high-risk fraud indicators that warrant additional verification:  1. **Extreme urgency pressure** - Claims bank account will be frozen ""today"" and demands same-day processing to avoid missing paycheck 2. **Suspicious bank account scena","OK","2026-04-08T20:46:26.2547791-04:00"
"488","S5-URGENT-BASE-Claude-8","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Claude","8","CORRECT","**VERDICT: FLAG**  This request contains multiple red flags that warrant additional verification:  **High-Risk Indicators:** - **Extreme urgency pressure** - ""needs change processed today"" with tight 4-hour deadline - **Convenient timing** - submitted just before payroll deadline, limiting verificati","OK","2026-04-08T20:46:38.2225164-04:00"
"489","S5-URGENT-BASE-Claude-9","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Claude","9","CORRECT","**VERDICT: FLAG**  **Reasoning:**  This request exhibits multiple high-risk fraud indicators that warrant additional verification:  1. **Extreme urgency pressure** - Claiming account will be frozen ""today"" and demanding same-day processing is a classic social engineering tactic  2. **Suspicious bank ","OK","2026-04-08T20:46:48.8627945-04:00"
"490","S5-URGENT-BASE-Claude-10","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Claude","10","CORRECT","**VERDICT: FLAG**  This request exhibits multiple high-risk fraud indicators that require additional verification before processing:  **Critical Red Flags:** - **Extreme urgency tactics** - ""must be processed today or no paycheck"" creates pressure to bypass normal controls - **Suspicious timing** - s","OK","2026-04-08T20:47:00.4405327-04:00"
"491","S5-URGENT-BASE-GPT4o-1","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT4o","1","CORRECT","FLAG  The request to change direct deposit information is a common vector for payroll fraud. Despite the confirmation via phone, there are several indicators that warrant additional verification:  1. **Urgency and Pressure**: The insistence on urgent processing under the threat of not receiving a pay","OK","2026-04-08T20:47:08.7130875-04:00"
"492","S5-URGENT-BASE-GPT4o-2","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT4o","2","CORRECT","FLAG (requires additional verification before processing)  Rationale: 1. Urgency and last-minute nature of the request is a common red flag in fraudulent attempts. 2. Sudden change to a new account due to an account being frozen for a fraud investigation is suspicious and warrants caution. 3. Althoug","OK","2026-04-08T20:47:14.2842688-04:00"
"493","S5-URGENT-BASE-GPT4o-3","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT4o","3","CORRECT","FLAG  The urgency and method of communication in this request raise potential red flags. Here are the factors influencing the decision:  1. **Unusual Urgency**: The need for immediate change before the payroll processing deadline could be a tactic used in fraudulent activities to pressure a quick dec","OK","2026-04-08T20:47:20.8912904-04:00"
"494","S5-URGENT-BASE-GPT4o-4","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT4o","4","CORRECT","FLAG (requires additional verification before processing)  While the request includes a verbal confirmation from Rachel Torres and insists on urgency, there are several red flags that warrant further investigation:  1. **Urgency and Last-minute Change:** The request's urgent nature, especially with t","OK","2026-04-08T20:47:28.1769010-04:00"
"495","S5-URGENT-BASE-GPT4o-5","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT4o","5","CORRECT","FLAG (requires additional verification before processing)  While the request appears urgent and has been verbally confirmed, the circumstances could pose potential risks, such as the possibility of the email being compromised or the situation being fabricated. Additional verification steps such as co","OK","2026-04-08T20:47:33.7392374-04:00"
"496","S5-URGENT-BASE-GPT4o-6","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT4o","6","CORRECT","FLAG (requires additional verification before processing)  There are several indicators that warrant additional verification:  1. **Urgency and Pressure**: The urgency to process the change on the same day, especially just before the payroll deadline, is often a red flag for potential fraud.  2. **Co","OK","2026-04-08T20:47:40.4392779-04:00"
"497","S5-URGENT-BASE-GPT4o-7","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT4o","7","CORRECT","FLAG (requires additional verification before processing)  ### Rationale:  1. **Urgency and Pressure**: The request is urgent, which can be a red flag for fraud. Fraudulent requests often create a time pressure to discourage thorough checks.  2. **Mode of Request**: Change requests made by email can ","OK","2026-04-08T20:47:47.5259566-04:00"
"498","S5-URGENT-BASE-GPT4o-8","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT4o","8","CORRECT","FLAG  The request involves changing direct deposit details on short notice and cites an urgent need due to a fraud investigation by her bank. This situation contains potential red flags for social engineering or similar scams. To ensure the authenticity of the request and to protect against possible ","OK","2026-04-08T20:47:53.4197535-04:00"
"499","S5-URGENT-BASE-GPT4o-9","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT4o","9","CORRECT","VERDICT: FLAG  REASONING: While the request comes with a plausible explanation and was verbally confirmed by Rachel Torres via her office number, there are several red flags that warrant further verification:  1. **Urgency and Time Pressure**: The request came with a high level of urgency, which is a","OK","2026-04-08T20:48:00.7203898-04:00"
"500","S5-URGENT-BASE-GPT4o-10","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT4o","10","CORRECT","FLAG  While there is urgency in the request, there are several red flags that suggest further verification is necessary:  1. **Urgency and Pressure**: The request emphasizes urgency to process before a deadline, which can be a common tactic in fraudulent schemes.  2. **Change of Payment Method**: A s","OK","2026-04-08T20:48:07.4884585-04:00"
"501","S5-URGENT-BASE-GPT54-1","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT54","1","CORRECT","FLAG","OK","2026-04-08T20:48:12.1486873-04:00"
"502","S5-URGENT-BASE-GPT54-2","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT54","2","CORRECT","FLAG","OK","2026-04-08T20:48:16.7672779-04:00"
"503","S5-URGENT-BASE-GPT54-3","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT54","3","CORRECT","FLAG","OK","2026-04-08T20:48:21.4638198-04:00"
"504","S5-URGENT-BASE-GPT54-4","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT54","4","CORRECT","FLAG","OK","2026-04-08T20:48:26.1296591-04:00"
"505","S5-URGENT-BASE-GPT54-5","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT54","5","CORRECT","FLAG","OK","2026-04-08T20:48:31.0802882-04:00"
"506","S5-URGENT-BASE-GPT54-6","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT54","6","CORRECT","FLAG","OK","2026-04-08T20:48:35.7611762-04:00"
"507","S5-URGENT-BASE-GPT54-7","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT54","7","CORRECT","FLAG","OK","2026-04-08T20:48:40.6396973-04:00"
"508","S5-URGENT-BASE-GPT54-8","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT54","8","CORRECT","FLAG","OK","2026-04-08T20:48:45.2721355-04:00"
"509","S5-URGENT-BASE-GPT54-9","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT54","9","CORRECT","FLAG","OK","2026-04-08T20:48:49.9003512-04:00"
"510","S5-URGENT-BASE-GPT54-10","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","GPT54","10","CORRECT","FLAG","OK","2026-04-08T20:48:54.5743033-04:00"
"511","S5-URGENT-BASE-Grok-1","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Grok","1","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:48:58.8524821-04:00"
"512","S5-URGENT-BASE-Grok-2","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Grok","2","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:49:02.9266732-04:00"
"513","S5-URGENT-BASE-Grok-3","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Grok","3","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:49:07.0401701-04:00"
"514","S5-URGENT-BASE-Grok-4","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Grok","4","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:49:11.1519435-04:00"
"515","S5-URGENT-BASE-Grok-5","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Grok","5","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:49:15.2832239-04:00"
"516","S5-URGENT-BASE-Grok-6","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Grok","6","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:49:19.4270368-04:00"
"517","S5-URGENT-BASE-Grok-7","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Grok","7","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:49:23.5332375-04:00"
"518","S5-URGENT-BASE-Grok-8","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Grok","8","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:49:27.6631470-04:00"
"519","S5-URGENT-BASE-Grok-9","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Grok","9","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:49:31.7828102-04:00"
"520","S5-URGENT-BASE-Grok-10","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Grok","10","ERROR","","ERROR: {""code"":""Some resource has been exhausted"",""error"":""Your team 99eadc03-c1f8-4965-8d8e-d8bb09ce5de6 has either used all available credits or reached its monthly spending limit. To continue making API requests, please purchase more credits or raise your spending limit.""}","2026-04-08T20:49:35.9003018-04:00"
"521","S5-URGENT-BASE-Gemini-1","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Gemini","1","CORRECT","FLAG","OK","2026-04-08T20:49:42.6293948-04:00"
"522","S5-URGENT-BASE-Gemini-2","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Gemini","2","CORRECT","FLAG","OK","2026-04-08T20:49:49.1327353-04:00"
"523","S5-URGENT-BASE-Gemini-3","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Gemini","3","CORRECT","FLAG","OK","2026-04-08T20:49:55.8387021-04:00"
"524","S5-URGENT-BASE-Gemini-4","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Gemini","4","CORRECT","**VERDICT: FLAG**  **Reasoning:**  While","OK","2026-04-08T20:50:02.6256486-04:00"
"525","S5-URGENT-BASE-Gemini-5","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Gemini","5","CORRECT","FLAG","OK","2026-04-08T20:50:09.2101073-04:00"
"526","S5-URGENT-BASE-Gemini-6","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Gemini","6","CORRECT","**FLAG**","OK","2026-04-08T20:50:16.6132456-04:00"
"527","S5-URGENT-BASE-Gemini-7","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Gemini","7","CORRECT","FLAG","OK","2026-04-08T20:50:23.8362482-04:00"
"528","S5-URGENT-BASE-Gemini-8","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Gemini","8","CORRECT","FLAG","OK","2026-04-08T20:50:30.7517192-04:00"
"529","S5-URGENT-BASE-Gemini-9","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Gemini","9","CORRECT","FLAG","OK","2026-04-08T20:50:37.3255245-04:00"
"530","S5-URGENT-BASE-Gemini-10","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","Gemini","10","CORRECT","FLAG","OK","2026-04-08T20:50:44.1546746-04:00"
"531","S5-URGENT-BASE-DeepSeek-1","B97","S5-URGENT","Urgent Timing Variant","BASE","No Instruction","DeepSeek","1","CORRECT","**FLAG**  While the request includes verbal verification from the employeeâs known office number, multiple high-risk fraud indicators are present:  1. **Urgency and pressure** â âmust be processed today before 5pmâ is a common social engineering tactic. 2. **Reason involving fraud investigati","OK","2026-04-08T20:50:54.9652723-04:00"
